sk_id,cs_id,hu_id
439283,244891,859518
2034,249081,1425213
99442,42695,335688
178865,123780,1261120
382821,129102,384189
74064,222573,298947
29343,297750,678430
47850,371802,1413198
99448,242576,331394
457427,1044356,1102317
373971,322281,249847
99487,16797,21854
463756,1371851,1415062
489659,844442,904574
9314,101265,956980
127800,50014,32311
30993,6442,199598
551848,783345,1577953
312322,992014,1102223
50795,282654,191565
478510,684604,345651
29825,125676,19972
29835,690074,110002
8862,65170,12837
18841,9268,71326
447394,42980,691191
31729,10027,1499
152216,65286,180673
665247,176477,488200
202490,44172,91411
53877,151565,811487
230684,226027,89453
31314,14433,106103
175797,119095,1261121
50798,300060,375429
25843,918814,57283
266078,258543,1365133
42388,38577,1261122
171439,114876,1261123
42433,1616962,525842
176023,95871,1806601
175991,120555,1261124
177753,121088,1261125
175990,121069,1261126
177355,127277,1261127
175152,107251,1261128
177296,119071,1261129
175892,134401,1261130
26833,1253643,46352
178866,125637,1261131
5002,2181,334
647662,242246,175908
177076,352324,272186
61558,129377,883372
61556,1009263,884131
207807,748324,582338
630457,1168310,1718071
329611,319917,319560
173898,138581,1261132
99550,12841,52757
99635,1504261,443711
505781,146497,396917
104066,14493,170161
114104,57149,389333
179355,121238,1261133
179719,121767,1261134
178020,119360,1261135
176974,190495,1806874
176937,120584,1718229
519680,501689,1738851
140513,57022,32494
551095,885814,591750
515107,159317,1507009
6234,13938,173684
305008,278347,64538
101172,76785,184336
14975,9741,7260
50952,10793,126641
654718,1612955,1721157
488466,914185,1026509
208359,174423,284506
11273,327497,191167
384582,289753,20561
240667,422498,1650777
53220,37405,64490
99652,416996,69874
62103,19509,196981
179356,122225,1261137
172266,67767,1261138
125835,96992,729733
114891,238278,412858
29863,107389,197402
39088,18219,338103
99664,58384,38849
136380,58381,38850
109754,512816,163512
12376,7901,1800
31888,33001,33804
299833,556991,67133
8212,5281,21719
40422,384811,246124
592504,1103054,1771813
330399,603977,719670
214784,1368284,1613447
107463,442149,275343
14630,552259,515545
230526,46383,825804
492810,15671,201871
413251,1652280,1309054
99683,335294,697886
34821,191871,15383
208792,42105,1270924
105420,380034,581150
229010,1479836,605604
437699,361862,1145984
550530,50118,760774
628883,50122,804907
144826,52154,1241606
146458,53570,1241608
153731,52894,1241612
153733,53558,1241613
561990,53115,249710
628885,52993,1241619
189594,266900,1552458
153735,52904,1241621
196614,366719,1144090
628889,53065,1241622
153737,53824,1241623
628898,53070,1241624
153739,53535,1241626
628902,53072,1241627
628944,52915,1241631
149711,53890,1241638
628879,53067,1241640
628914,53526,1241641
628917,53700,1241642
23126,53402,1241648
153741,52901,1241649
153743,52890,1241655
562021,52981,1241656
614708,1526210,710355
596902,1286878,671494
155870,29871,633445
266045,289348,1310126
46225,916411,997309
557815,854579,1756653
515885,854578,1756652
179800,286498,1261139
175704,121694,1261140
42389,38578,1261141
175034,114089,1261142
99687,197736,975243
12223,29559,258
621935,1225915,1679276
45092,14953,227009
549739,100339,193442
203845,8515,472780
99695,151077,1592838
25676,959773,54583
652848,1280312,1467267
47032,28604,649326
158990,371615,1527596
164417,270144,344857
99698,175842,213375
548897,222618,794756
291433,203275,350446
38623,1299100,170030
12204,158053,54399
612231,623829,1349402
534461,539884,1122306
509341,64585,532013
111977,1260741,1496302
219419,329044,1596686
430311,606635,1290912
170232,60918,1261143
179552,116505,1261144
285939,64375,147580
100234,98773,353882
28320,953783,32395
573730,468531,170112
646098,23647,59810
27659,1213031,32054
178746,128381,1261145
220015,1058542,600314
51365,71879,50684
215615,775626,1386478
178636,121854,1261146
29044,82823,471422
28880,951709,9571
146752,129235,1174846
289011,433144,512119
307254,1262108,106835
217076,454192,968689
332479,405657,397480
122673,246368,121999
300856,238802,94665
623432,1576652,411843
600222,379352,536835
597024,1171411,656391
248409,115098,350986
18865,230587,1412636
443721,1496243,493781
443724,1496251,495604
443770,1496253,497805
443792,1496279,497808
443793,1496281,497809
443827,1496286,498275
443828,1496464,498290
443829,1496469,588309
443839,1496977,588313
443878,1496995,588557
122660,11802,185575
26729,58851,610705
586853,36959,433255
362209,292580,777484
252757,289965,115324
362197,292095,137135
252926,30350,409605
362199,290223,780882
587008,37034,772278
96315,11813,85816
644492,149773,306798
352776,652991,771739
368170,498110,1099230
6957,92652,1448245
28495,71789,368429
154456,308611,319800
10370,6637,4702
18805,1152,328756
547005,64145,185273
32384,11708,184771
85199,553900,83388
7802,7921,53400
322507,294982,226560
241147,344743,461518
90514,33714,273990
62100,11609,331410
633117,497985,32205
315219,513414,357818
446243,821852,949994
94655,254932,398907
63728,29493,192270
4360,6697,9177
175035,72593,1261147
278759,291154,22288
278437,432257,161976
318882,16257,36523
589147,541788,1487901
383943,483835,798468
160284,208082,184259
10047,972420,4944
99557,664,7593
652052,1574256,442385
173472,120601,1261148
250061,837372,589715
105581,395195,1280563
99649,391063,1398422
99653,393154,1404585
98731,2112,75558
51275,34790,1024344
51276,34788,83203
102888,8594,1063319
10174,10097,894519
156501,39695,664806
221549,868535,20041
41083,588754,118479
65934,2312,389
124974,37772,233739
97134,5001,49697
29079,1211424,38755
178889,80935,1802085
178863,94925,1261149
172990,50776,1261150
39644,498453,312311
215614,775035,1388152
432134,817605,1696363
410929,975549,1306430
121208,236911,422790
39256,88041,280712
28024,1555757,48268
14958,805375,43808
26364,1389352,55908
25400,1291398,59353
6079,97314,963857
2035,74401,53765
99622,174386,335790
99690,20960,227989
272685,425821,283387
26900,1778880,48806
178316,113564,1261151
38094,231931,762749
171340,138567,1261152
29597,38848,140951
554999,883779,868007
226819,870860,1353211
99577,127790,323945
52310,45278,95545
100322,134891,21514
171714,1260,715386
654496,1246829,1009682
37875,5042,90979
247350,6661,340795
228310,336466,239709
359856,138323,713879
491100,925792,1120988
103438,110619,219002
179723,34807,1696387
179964,476992,1261153
179720,34805,1261154
111596,69036,165861
288544,1039880,1815219
1434,201885,54471
659635,704586,1558870
448138,80169,64242
658343,425777,752877
32786,281010,34487
375691,1057341,1616069
29854,213869,102875
352235,157584,991093
155205,124129,1041075
362746,78133,460203
198197,11351,142172
26365,1684077,55949
309007,138166,153530
372150,215590,287449
179965,113901,1261155
288737,448615,1787212
31878,224391,464626
371637,730985,83094
90730,250709,212140
81912,168177,83096
99820,336426,206211
99822,155023,60713
198762,245698,53622
562068,1365110,642163
99837,198145,197892
632328,287706,141732
99851,164049,748949
12795,318469,20974
10309,1417,4904
32097,713177,262349
99934,649959,509628
12727,558614,869576
1035,169274,222908
99803,369966,1696394
185806,724174,271737
85298,138755,388382
172662,118891,1261156
171341,456425,1261157
169916,109845,1261158
160625,357148,92599
382662,181875,239588
8166,314521,198304
42423,126390,196632
225311,15385,102964
679769,15345,216168
29695,116192,204974
23810,10754,89748
35771,41205,39836
680614,548351,1101379
179358,121856,1261159
173477,120591,1261160
110176,242739,196803
366682,408389,196511
82364,1035953,395155
609401,1117600,364481
171342,118995,1261161
307630,510475,1745922
25726,781281,58358
224147,33101,73255
99967,11815,107042
25294,1584495,72882
189564,41361,49850
30448,443,57075
651710,358720,53988
170927,120544,1261162
7015,23372,1264007
622980,615649,273822
67327,70707,604999
515738,301719,267674
99977,88911,19190
687787,275323,97780
208653,221910,53142
71719,41021,45667
219279,1051321,52216
102373,147407,1351366
2398,38084,1341843
214785,607734,1149756
215264,920365,1617187
214786,1152385,1620322
175476,107250,1261163
616356,135082,1485141
215266,1100212,1614047
172866,121871,1261164
163029,1059246,1806881
27716,337838,45840
177563,85713,1261165
267487,1067371,556938
117198,386288,1246821
330337,1126672,80795
46900,357850,996015
329782,176496,61032
549472,61094,645637
455345,61068,649519
549473,645678,649501
358866,687419,1566127
358870,687369,1565041
151516,981739,894996
606689,1404921,855199
138896,1135554,1658018
681482,68818,129461
220547,1191113,904700
393123,1531180,1248583
410932,977933,1306433
430312,606648,1290923
419735,1332372,1316576
302547,1501366,1185506
511973,1656330,1005428
28708,1252180,10137
177161,84881,1261166
155270,440483,102621
211714,36893,26423
211711,1503724,26422
43249,785473,526058
73967,205873,462204
175093,121867,1261167
457903,524438,1025245
166699,61852,19429
214787,1262606,1614547
414567,1190124,1309066
316205,141262,1269938
100012,331095,737263
11470,842,9967
152681,1036327,1696662
555875,134763,153308
152392,134638,175681
422466,1295256,1303041
203922,189876,905697
344789,8180,1565885
557194,183775,1829747
344793,389463,1007629
110497,86952,56362
683216,1492567,1689801
427696,914950,1310134
273068,1023777,1474851
153530,46718,68244
63091,473487,293209
27971,47858,320730
160943,62711,157966
218508,195120,1503225
327010,116234,95760
538957,541784,700733
245237,424817,405525
569641,393874,515800
214254,1654729,17956
32241,411757,1691799
214788,1152133,1620330
108980,93328,35081
442789,108738,173951
281319,368308,56936
214790,608556,1402107
56374,857661,548367
681521,827912,123084
282030,710725,737397
249473,1336979,303090
314600,245701,1090698
166290,735508,27458
183058,328223,1023356
326752,160691,186127
430313,751069,1290926
448153,798175,905443
249390,101129,466343
178747,282313,1261168
176510,107249,1261169
617330,1231443,1463979
171516,118501,1261170
176402,121244,1261171
180115,109683,1261172
176404,118874,1261173
26121,1295157,50493
25246,1478569,28233
25245,1478595,28229
25293,1584788,71147
180041,121239,1261174
211354,1274147,40262
213493,1490708,26395
211712,1511751,43257
210396,1466988,28615
210133,1655781,41607
430375,713836,1283857
172270,66128,1261175
177297,136893,1261176
213251,1463738,11674
315737,557790,969701
66977,182011,1264357
215269,877602,1613800
414570,1312859,1309070
34527,281517,748111
432151,1217913,1696788
416737,1217909,1313274
407113,1027491,1283868
287452,1550512,1424533
219536,1721967,620335
106388,284580,332117
66351,204299,1070832
329064,1254716,608226
647350,261389,32282
25606,959766,54585
577208,143325,276584
61412,37300,290241
86937,37309,151574
441764,423846,82253
155285,167082,428244
230685,566996,428238
155179,166966,61244
506134,553867,1083993
612563,93484,232388
100057,289642,203761
204626,1375788,215979
14579,37470,73189
283853,579038,1063899
280087,1498676,532789
8284,11066,194641
499306,705584,357065
78015,16912,96627
146980,1110523,511256
73894,73499,81857
345025,502180,1499777
19123,339329,1568800
321146,155995,344494
19133,23863,119057
64019,202001,986480
191282,367493,125814
375238,646503,964065
64581,632327,136464
86824,479999,620715
533911,11338,277007
100084,48144,310066
89127,90541,135413
2040,242887,57503
34528,315419,1083308
34530,546073,1083313
253527,566348,623908
104087,995956,113083
2041,7015,6006
2284,233980,97036
106302,16734,2623
2642,4089,1055
2643,382166,9643
177482,108581,1261177
169917,114055,1261178
6623,492812,260661
146263,235105,28438
374622,267963,1061795
213485,1216949,26369
20189,64175,47986
637129,157554,4097
18687,112560,132836
359907,64688,917126
61048,61048,273058
98062,592,162247
4029,10343,24733
676565,738022,260229
20282,266984,86343
81379,135313,87
564632,1191433,20032
21811,1222982,351856
323109,1101501,8554
321404,556570,173991
201390,288348,9910
290286,1013469,66903
311317,166242,338028
238161,122700,628165
170124,114072,1261179
240822,603128,900129
213250,1477683,26370
98104,31678,744476
211346,1681717,42120
111437,53016,69029
177469,107237,1261180
644532,149889,337094
9052,21818,12567
486007,171076,988206
496431,418866,396483
280036,219192,180649
42359,331157,96443
211552,254748,8475
211703,1430578,43234
211704,1433148,43260
211705,1428209,43236
211706,1439354,43237
213152,1562710,43920
98214,6539,59507
637617,155932,294914
7873,272798,45424
676290,693844,37290
243264,106585,1129644
374017,128081,614754
379426,362698,265390
372797,1124243,600664
14589,13771,33487
504815,12549,472085
64772,217737,407494
205853,149343,275760
50640,237178,1015621
211347,1681973,42399
210885,1457662,45002
3326,23336,91209
171056,39470,1261211
637952,30399,65605
22030,106162,67206
436518,1649977,143489
211140,1491923,44984
564382,205558,1459066
506058,1258094,950663
266728,223919,610807
3234,235802,83564
46759,701384,772391
588578,169269,86086
563008,1539827,557795
211348,1499442,44309
601487,1044332,38239
187839,89869,70718
568703,55108,167238
211038,1453489,44987
35580,41927,3946
211708,1576085,43238
212931,1473619,13682
435521,130465,522301
555283,276543,306663
35281,430943,162319
211709,1553617,43239
211349,1460857,42544
417687,1614447,1313277
402268,1004183,471296
432103,1126745,1697254
427672,913476,1310145
73950,27478,423292
314510,10826,107303
665348,1509682,295873
542298,822075,17520
578827,903252,5397
541336,1215159,351742
646320,1570783,1114133
245239,329237,5039
434818,893481,34412
210724,780788,43700
211558,1533832,43243
130812,170423,1413059
31867,361925,51753
31865,6885,92452
19441,489143,121527
26901,1307426,48672
19432,283206,27518
27498,1307421,46472
179446,119066,1261212
150929,72333,80575
147683,16286,734148
179992,109700,1261213
175514,113919,1261215
176515,95856,1697306
179961,113771,1261217
179074,121869,1261218
176507,115904,1261219
172171,95857,1806898
172154,117388,1261220
177752,136934,1261221
98876,78995,116314
364959,216891,1131417
37169,137434,163239
113939,139618,1480408
362219,29468,661572
231216,176798,182427
159510,43577,467943
172078,17974,607992
458236,95858,1697309
170922,136941,1261222
171107,287323,1261223
98912,35681,4690
66947,21932,59388
172155,117257,1261224
171057,39472,1261225
177305,95859,1697319
180114,534911,1261226
177292,125633,1261227
174574,122311,1261228
404068,951601,1298836
82243,7672,1354402
150981,80106,794347
291859,1328443,1105878
27993,1560575,48380
214774,1398142,1559643
214775,556889,1617844
214776,390814,1403147
216285,1098247,1531442
7706,123416,9336
209936,1453795,13166
506793,386303,1333925
96820,237626,1340469
109217,67131,69845
552103,398048,182097
88021,400895,39393
527420,868576,235201
302082,86907,987267
546621,1114346,78264
25398,1293162,59390
31713,8234,325044
249295,274397,391422
614339,426896,151001
573718,427106,150022
565556,1308118,151010
622515,439646,150033
373641,439649,151020
573626,417942,150987
169652,203072,306176
496661,268246,623554
498412,327709,141018
583528,315448,131510
621787,439654,106884
175103,95853,1802903
175091,121688,1261229
175175,122470,1261230
179351,125928,1261231
95895,368725,592617
490323,841580,852160
157860,97410,1323801
171258,109772,1261232
170920,119007,1261234
174476,121240,1261235
204014,123726,199915
77899,444,81998
622302,431208,151432
622323,439662,149929
622331,889168,170275
170919,118838,1261236
172406,118380,1261237
175793,259414,1261238
111381,169319,402100
204490,38508,1641058
220012,123363,69552
171059,39473,1261239
173617,107236,1261240
179160,114916,1261241
172267,55731,1261242
174254,252145,1261243
81120,403941,930731
121138,102877,331140
393876,45930,106778
172543,117376,630388
177476,107230,1261244
171264,119136,1261245
154506,308459,213889
169305,744132,477237
173473,119011,1261246
175993,124163,1261247
178317,30892,1261248
131615,106462,305955
172539,115982,630336
170925,372836,1261249
175472,112713,1261250
172055,121269,1261251
172541,117265,630360
172268,81823,1261252
532709,62430,28310
532707,489947,28307
676041,293297,496383
626765,300549,1401903
14413,10218,16739
131480,1699604,136276
172992,121868,1261253
172542,117389,630364
47036,112896,356119
93518,242895,40374
177478,107229,1261254
172661,121261,1261255
196796,1467562,360133
170233,109716,1261256
173619,113675,1261257
131799,142758,1037779
99265,293,11339
497805,165847,152606
37671,7696,1994
362379,508156,15270
367220,445319,811118
22826,209344,56172
207712,566227,227191
176123,286984,1261258
176124,115967,1261259
170134,113966,1261261
35553,20508,849345
86818,13130,149407
46330,555267,132514
179357,91814,1261262
219663,189582,68643
14677,97742,59477
442245,236677,542693
458238,95872,1803126
170926,127286,1261263
175246,121256,1261264
292626,33090,404650
175823,27660,1805279
176186,115325,1261265
175798,122155,1261266
31697,15760,109517
167013,25338,1261267
171512,118888,1261268
533622,115628,765208
178867,553698,1261269
681123,198386,390139
680680,345495,272223
38667,1610263,537317
174861,109855,1261270
173516,21187,1697405
176055,118910,1261271
174614,121744,1261272
173474,109816,1261274
42390,329463,1261275
169915,109843,1261276
255684,36222,1648419
216815,14192,101058
300821,4068,162
317020,235369,69859
188348,462820,1504248
118798,1056754,624470
118605,82443,1105067
205961,1489508,833853
175474,114050,1261277
653941,13602,85037
171265,120573,1261278
177479,107231,1261279
173475,116073,1261280
172269,81825,1261281
172544,117366,630394
543115,15152,219983
178572,496877,1261282
177016,73567,1261283
175705,118777,1261284
175739,190497,1697414
177523,95883,1697419
178319,113403,1261285
177480,108988,1261286
124902,88161,532835
173900,49750,1261287
195871,391938,177758
93904,19519,1419844
99904,9870,493910
20390,4999,1149
170234,106896,1261288
170235,113899,1261289
179161,116034,1261290
373488,752615,1043400
18836,586442,463691
185677,251582,767858
2785,101569,29414
180040,137567,1261291
147686,38731,1261292
178318,123220,1261293
172167,117258,1261294
99457,347376,1428837
329089,712662,592194
625863,1379774,1475678
120474,94087,969748
315852,717408,1235567
315732,557529,975924
173476,121027,1261295
97425,8401,310308
502371,131815,117839
172056,315731,1261296
10111,1549427,1538798
216752,89104,67436
32248,7927,3376
179163,107233,1261297
99681,251372,1102342
173829,118893,1261298
175220,122626,1261299
171514,95884,1697421
179584,125781,1261300
171768,127287,1261301
65050,1749448,632349
352284,189868,934122
176401,136904,1261302
99446,1173,330451
165917,53011,190624
196305,1219424,713027
154892,159051,70835
10424,180337,85779
164303,943970,672534
125128,125887,278205
243269,842976,1839958
20384,70828,440871
37269,4568,1070803
93522,1734894,1615831
73109,226987,288299
456295,496059,394317
273282,292974,383995
574299,1129668,31584
36829,90092,20711
343983,104522,902258
351302,625753,692900
176938,118598,1261303
172057,121247,1261304
99916,81095,341468
83275,79912,17945
178320,472554,1261305
99922,22461,46328
131980,99347,241430
7530,1043310,60536
99135,35059,343405
178573,125627,1261306
315809,147338,1852452
377408,211273,1627174
156083,440949,728138
131979,12450,344581
330726,47337,46496
176509,89729,1261307
332753,202783,1027636
173831,121241,1261308
136260,111400,51509
99165,108778,76036
393903,185361,39097
171767,118493,1261309
70938,704145,446769
226673,77092,175999
171440,109726,1261310
558460,891345,79136
173621,107235,1261311
175153,107234,1261312
177481,47745,1261313
30703,274732,273534
633743,739431,53868
29129,49109,31329
174199,124202,1258754
171515,118897,1261314
76265,381332,198970
70016,123543,81979
505143,1685907,226784
175475,78768,1261315
205016,61210,49053
190652,138365,686510
385092,682769,799148
3410,722168,1050314
659903,1645571,1749407
461755,92389,77732
35284,200131,624431
14409,217623,1373063
304536,699889,351930
104288,6566,73375
589678,930383,664062
170743,13346,540323
205666,125726,2154
656128,1404878,1748142
287310,65161,1441
31362,1143769,825957
286206,861926,367480
75446,631995,383000
353686,412205,552137
447453,979991,762018
254215,275046,326394
528048,76366,17384
292807,284107,41827
163280,22811,564234
194739,262504,426925
68083,212529,228372
536134,821894,1416270
242970,363035,312158
38239,294323,311457
342461,550919,694899
395605,1290831,1248967
150129,407947,894353
456525,416077,142677
155516,208505,169567
14976,341042,13560
121986,126813,87037
121993,126820,87049
594042,574792,1575645
182586,148499,75540
388661,148499,75540
319580,439095,618659
105147,144904,182824
461477,359243,245071
53491,27920,297354
158907,1315419,855079
110170,1158089,1484839
65817,182446,469269
444701,504808,527302
182854,1161714,1484363
683359,885656,1561493
416124,921936,1313283
427699,915163,1310147
199848,8462,1108
2660,238515,141362
549475,647034,746634
46406,159261,95197
136858,110226,331432
198066,863276,1246756
413254,1676475,1309079
510717,1048895,457744
257215,91381,1013642
416128,914049,1313287
132132,171733,12394
70712,246028,931650
99952,300988,1458944
192654,1101552,1567833
419743,1354510,1316594
396994,814892,1252098
404085,944739,1298845
87118,1128230,1574963
390580,946055,476988
425568,915781,1310155
422772,229929,1318033
4546,460104,940751
430314,811279,1290955
549476,628102,383860
87692,10697,99294
217658,50473,656347
217827,974063,1370359
46625,43563,1344649
40022,614717,1351874
1751,63682,780546
66978,63196,82684
222221,106351,641457
77410,12711,592637
296299,175197,392298
70095,99039,158266
20295,74900,243225
411811,923869,1306447
104030,6588,73376
444574,430733,74239
38930,39360,1081336
39069,39363,1081395
364628,741949,195660
364618,822157,147789
463324,1007026,116175
364606,811039,1526514
32038,29087,198403
388871,1003983,134615
393899,221112,46567
528659,296593,1131516
32627,74548,13452
4714,146293,1593273
631494,1599773,822140
296540,441038,249930
476853,974510,973597
106789,32370,156708
35667,37751,108199
44026,1088,3268
370201,155703,1584448
681089,1099461,984054
151705,310558,46494
314174,229470,154868
206133,239090,386646
300562,691995,143488
270375,384432,753168
390252,1150085,226408
241250,207214,828980
162093,463372,473010
32628,94462,238238
207591,493805,539498
663908,563180,1829455
70448,77251,47690
226042,8571,695009
499748,109170,500913
158601,146096,783078
64745,15784,3170
461462,914743,552487
321897,427838,1013222
602273,462165,653964
589082,182759,68671
593923,477369,608839
227038,262629,289570
38055,27849,45500
335238,386294,563360
669820,1647170,1745138
44048,1087,3276
7596,8429,669837
594632,744496,319102
664876,816409,80940
201069,17361,1471527
498974,45693,5818
44085,156944,563351
272914,34720,71845
171885,39667,18832
476739,748838,1462385
313245,9262,129324
337298,35665,196231
673255,1750810,1754817
499745,109269,1641743
267721,1006382,1179367
214792,280226,1613276
214794,1397760,1613451
353284,406051,66539
353285,757073,89753
170928,118760,1261316
37638,124616,217055
214795,486325,1619860
169918,109846,1261317
172993,137858,1261318
39518,98967,180640
1011,82284,37819
27392,822293,45129
27394,571687,184458
175994,122331,1261319
630354,315595,977128
622719,397356,214515
37469,310005,211186
588605,358902,1609486
20239,296468,219570
588642,397319,218604
588593,365565,214467
588632,309731,192601
596305,221338,325751
588602,397331,156038
622460,361989,155940
624382,397338,291852
588599,397348,284842
588649,397326,212970
588628,361950,68009
121338,41721,581152
67437,112431,251647
621895,113087,216057
585207,548871,652666
546666,307282,1184424
504544,202854,354590
578719,1067250,590944
239890,303475,20112
601478,299980,1215376
621988,1412096,1595510
300585,690113,137159
1629,20414,122346
99988,512225,1574297
157459,763387,498486
39048,13678,57133
288760,7962,1122873
436308,358887,82150
179801,118796,1261320
45250,325478,645745
26040,972561,69817
61181,5594,30183
68404,320,18889
163073,6317,262052
676116,1734974,1375843
48606,16833,129658
457009,874006,811549
31019,33502,211633
25604,1027875,54649
28995,1646424,36347
149584,1027878,54653
145087,154555,303401
177666,136894,1261321
215982,1550936,1456331
172663,121992,1261322
177667,120631,1261323
177668,116935,1261324
172407,121858,1261325
176571,147426,1261326
166820,341735,112946
100133,68600,816004
35903,222672,80254
626125,253133,1861502
466045,1299493,1569864
175640,121994,1261327
170236,96813,1261328
200833,85348,1428221
619743,265844,1718064
25463,673587,29798
175154,114879,1261329
172665,128328,1261330
172666,305543,1261331
176405,23371,1261332
631890,1521674,1631951
260705,32460,402894
154711,392877,169786
37087,6646,7818
206470,10116,68480
614833,746834,649404
87171,95752,742659
2646,92727,151145
550369,60165,21587
37165,297773,74869
228855,1123165,578571
83756,332053,617858
100161,67015,216747
81581,8019,32491
48841,174072,610209
78159,39201,77521
201336,726510,1379322
172675,95888,1699897
177220,125926,1261333
180116,114882,1261334
176437,136890,1261335
172667,118545,1261336
177755,136892,1261337
42391,38551,1261338
173478,121305,1261339
177485,107990,1261340
177486,108579,1261341
42392,38579,1261342
636851,815507,1387769
295208,17061,1365092
8541,709110,1244024
173832,135039,1261343
27846,1591043,14113
28758,958638,33977
656385,1146947,1602020
220019,354955,69208
26366,1761644,55973
644845,1596367,1446535
172545,48352,630426
81578,5052,31947
174493,127281,1261344
171267,119081,1261345
177487,107805,1261346
180676,207583,1112482
317867,169121,342511
617415,1383064,1564386
228309,69763,1122894
178321,109525,1261347
175221,121306,1261348
175479,107921,1261349
164362,119238,1261350
177756,125641,1261351
177671,116931,1261352
177489,107977,1261353
31622,31179,1341705
28139,113973,1285746
115241,1059623,1697487
230590,256793,345861
174580,118708,1261354
170237,88188,1261355
170238,88189,1261356
23987,971858,41991
29081,983114,38766
177488,108574,1261357
26132,439561,29785
25221,1193312,28416
458239,116419,630431
169919,109847,1261358
172591,117873,630430
172020,129583,1261360
42393,38580,1261361
178749,128375,1261362
215795,1158069,249210
254047,1215806,58451
254162,935067,54374
254582,1037184,129582
254722,1489470,785056
254032,833514,492872
253209,843773,1182080
180117,108218,1261363
175036,72954,1261364
42400,38581,1261365
175893,128305,1261366
25844,1287326,57551
136390,1092163,11287
28638,1505498,35218
25761,1166561,58843
184292,742772,196592
26903,903689,48902
31621,109737,1261367
175478,112712,1261368
171442,114068,1261369
26484,449371,41871
175094,121242,1261370
178637,101418,1261371
171632,16888,630412
171266,118873,1261372
172590,117256,630406
171441,114630,1261374
172728,121266,1261375
177669,116925,1261376
177670,125644,1261377
152820,93084,597695
139269,19341,109734
205884,95367,226389
554380,1091685,1033735
289266,464163,775148
127303,154504,286243
363015,972103,912505
294660,385627,240147
25845,1536546,57207
651640,1596616,1679568
298891,208884,1694883
14110,167340,159764
360411,1600463,264689
683820,995767,743869
453859,195515,573906
629093,542746,1744102
298551,828417,1475524
459986,833100,91671
326170,955000,737088
71379,654836,485315
200183,432372,909085
659664,169701,644592
53484,9301,483805
194474,354291,157297
392484,234705,150812
334372,655391,1638246
447934,823436,1116436
203931,3187,191544
324261,243377,734034
324672,69995,661353
213496,1609546,28659
375795,385374,620716
154068,852997,1700460
438918,1300226,189905
677156,1020259,265602
3408,503185,67604
215273,1321641,1616774
77688,134812,541025
33731,30766,213370
149870,377664,346660
610313,1224318,1761902
336584,561126,947380
12955,181740,266446
7712,248029,9873
23877,304750,10491
7099,233092,11288
530394,558210,643098
178322,97442,1261378
178323,113786,1261379
108523,258476,44310
255592,545843,437675
179553,493803,1261380
518844,17964,1365073
29082,952423,38767
262482,477716,30103
160576,197693,10197
88967,296249,401734
211783,1472582,45029
35039,142274,36034
142999,556674,211927
46002,60877,10723
83761,94536,278142
122000,336763,29005
143849,338177,1089313
46403,29716,361103
373391,337081,1088726
112186,337616,1087890
108982,273403,1087852
2749,440,6737
326749,802927,805017
351958,993137,962310
6178,1414,33474
683856,222817,313710
659553,770390,226558
683848,222814,1565180
253512,284331,40568
103365,219632,55390
253571,590563,221558
39174,40723,129241
226130,265149,45598
151576,229240,1017572
39147,10251,11259
156118,377031,1317611
464090,627308,469654
462665,627302,469658
464087,627304,469660
263081,365494,1623315
138130,252327,41310
74078,602858,403329
46726,15745,1324800
91638,55430,1325195
182216,126917,85611
554686,1068146,105138
278481,164106,102081
5992,337729,52539
175222,118376,1261381
597331,109738,1805445
31623,31180,1261382
142648,552004,847781
25315,1586515,72759
31274,81827,1261383
22413,912601,29633
33757,16129,11745
599294,569967,1657437
599386,1229538,511848
255061,975788,818752
26260,1594162,60422
147687,100466,1261384
23960,805384,43801
136941,396470,1700997
173867,118401,1261385
26483,968927,41876
179359,333191,1261386
26368,929998,55381
100230,292340,114314
178574,378333,1261387
678127,1054210,33419
27893,1385710,49365
684970,1628307,1646536
26170,1016791,11296
23930,701287,43006
179360,118414,1261388
162124,286481,482679
256207,87903,76801
335718,72314,217496
196664,19158,238597
533535,755810,878309
643265,1500605,1674992
332232,417855,1275354
166905,39378,788164
266287,911415,356343
155222,1131870,1809777
643746,712511,168805
143473,244693,1851956
953,378319,223446
175037,76573,1261389
530912,649376,1823532
313041,538023,582985
34234,16728,356510
1904,307178,77621
429478,765957,1283891
353295,62816,1283892
127697,226450,326134
457069,400323,1063723
64707,267458,85441
81265,87168,90474
641394,263277,176348
333161,568095,216819
42747,15732,2585
632717,1483613,1632234
485851,278729,1682332
44415,234971,1033443
43511,93905,142057
94486,184591,239563
549160,1184076,1081545
609399,1118064,231305
426161,1105584,1310168
8178,388818,101779
215617,773762,1387662
529365,1004626,629024
158407,250619,155326
415088,1561858,1313312
243906,513100,1764484
668977,1623442,1724671
4555,878769,1792736
376121,402330,593633
362756,297382,452162
594799,943929,1053938
160091,34726,325984
215618,775551,1387490
513981,1110244,410136
2978,247225,337881
24077,1779973,65320
214364,719175,1386407
598088,966139,644240
177163,118798,1261390
176056,119092,1261391
174682,121249,1261392
95799,954694,1424577
177162,121248,1261393
304534,1218176,1050050
652296,475238,824584
475275,76365,33617
63632,487844,177954
323879,284892,930763
346081,336963,498869
301881,336962,1784579
233595,180744,617790
561952,825479,854559
436188,816605,1669172
211713,809287,43261
177490,108559,1261394
179451,301384,1261395
26912,1784298,48903
214799,1241749,1403148
461580,412529,492738
413255,1513071,1309090
372723,468210,921397
